ko_term,match_priority,lang,term_text,back_translation_ko
시차유동성위험,342,tgl_Latn,Panganib sa Simultaneous Mobility,동시 이동의 위험
신규상장,906,tgl_Latn,Mga bagong mamimili,새로운 소비자
신디케이트,654,tgl_Latn,Ang Syndicate,노동조합
신용거래,907,tgl_Latn,Mga kalakalan sa kredito,신용 거래
신용위험,908,tgl_Latn,Mga panganib sa kredito,신용 위험
신용평가기관,484,tgl_Latn,Mga rating agency,신용평가 기관
신주인수권,655,tgl_Latn,Pagmamay-ari ng mga bagong tao,새로운 사람들의 소유
신주인수권부사채,254,tgl_Latn,Mga utang sa mga bagong may-ari,새로운 소유자들에 대한 부채
신주인수권증권,343,tgl_Latn,Bagong Patakaran sa Pagmamay-ari,새로운 소유 정책
신주인수권증서,344,tgl_Latn,Bagong pasaporte.,새 여권
신탁,1280,tgl_Latn,Magtiwala.,신뢰하세요.
신탁계정,909,tgl_Latn,Pagtiwala,신뢰
신탁법,1149,tgl_Latn,Batas ng Pagtiwala,신뢰의 법칙
신탁보수,910,tgl_Latn,Mga tagapagtanggol.,변호인.
신탁자,1150,tgl_Latn,Mga tagapagtanggol.,변호인.
신탁재산,911,tgl_Latn,Mga asset sa pagtitiwala,신탁 자산
신탁재산표시 말소,191,tgl_Latn,Ang mga token ng katiwala ay hindi.,신탁증권은 그렇지 않습니다.
신탁회사,912,tgl_Latn,Ang Trust Company,신탁회사
실권주,1151,tgl_Latn,Ang tunay na may kapangyarihan,진정한 권력은
실기주,1152,tgl_Latn,Pag-aaral,공부
실기주과실,656,tgl_Latn,Ang silid ng pag-aalaga,요양실
실물거래,913,tgl_Latn,Tunay na kalakalan,진짜 거래
실물결제,914,tgl_Latn,Ang tunay na solusyon,진정한 해결책
실시간 총액(량)결제시스템,53,tgl_Latn,Real-time na kabuuan ng halaga ng solusyon system,시스템 솔루션 값의 실시간 총액
실적배당신탁,485,tgl_Latn,"Sa totoo lang, ang iyong lamesa.","사실, 당신의 책상입니다."
실질이자율,657,tgl_Latn,Katotohanan at rate,사실과 비율
실질주주 권리배정 명세표,61,tgl_Latn,Ang tunay na shareholder listahan ng mga karapatan,실제 주주 권리 목록
실질주주,915,tgl_Latn,Mga aktwal na may-ari,실제 소유자
실질주주증명서제도,192,tgl_Latn,Ang tunay na Shareholder Certificate System,진정한 주주 인증 시스템
실현수익률,658,tgl_Latn,Realistic rate ng kita,현실적인 수익률
실효이자율,659,tgl_Latn,Epektibo at rate,효과와 비율
쌍방연계방식,486,tgl_Latn,Mga paraan ng pakikipag-ugnayan,의사소통 방법
써클결제,916,tgl_Latn,Paglutas ng Sirklo,원을 풀기
아리랑본드,660,tgl_Latn,Arlan Bond.,아란 본드
아시아·태평양 중앙예탁기관협의회,28,tgl_Latn,Konseho ng mga Sentral na Tuntunin sa Asya-Pasipiko,아시아-태평양 중앙 원칙 협의회
아시안달러본드,345,tgl_Latn,Asian Dollar Bonds,아시아 달러 채권
액면가,1153,tgl_Latn,Ang likido ay,이 액체는
액면발행,917,tgl_Latn,Paglalakbay ng tubig,물의 이동
액면분할,918,tgl_Latn,Paghahati ng tubig.,물 분배
양도담보,919,tgl_Latn,Magpasya na.,결정하라.
양도성예금증서,346,tgl_Latn,Mga sertipiko ng deposito.,예금증서
양키달러시장,487,tgl_Latn,Yankees dolyar merkado,양키스의 달러 시장
양키본드,920,tgl_Latn,Yankees Bond,양키스 본드
어카운트 결제,347,tgl_Latn,Pagbabayad ng account,결제
언더라이터,661,tgl_Latn,Ang mga ito ay...,그들은...
역금리,1154,tgl_Latn,Pag-iwas,피하기
역레포,1155,tgl_Latn,Pag-iwas.,피하는 것
역분식결산,662,tgl_Latn,Pag-aayos ng reverse osmosis,리버스 오스모스 조정
역외금융,921,tgl_Latn,Pagpapalit ng pera,돈 교환
역외시장,922,tgl_Latn,Sa labas ng merkado,시장에서
역외자금,923,tgl_Latn,Ang mga diskwento,할인
역외펀드,924,tgl_Latn,Mga pondo sa labas ng bahay,가정 밖의 자금
연기금,1156,tgl_Latn,Pag-aahon,승강장
연방준비은행,488,tgl_Latn,Ang Pederal Reserve Bank,연방준비은행
연방준비제도,489,tgl_Latn,Ang Federal Reserve.,연방준비제도입니다.
연속결제,925,tgl_Latn,Mga Sumusunod na Solution,다음의 해결책
연속차감결제,490,tgl_Latn,Pagpapatupad ng Sekuenteng Pagpapatupad,순차적인 실행
연쇄거래,926,tgl_Latn,Mga kalakalan sa kadena,체인 무역
영구사채,927,tgl_Latn,Permanenteng kontrata,영구 계약
영시조항,928,tgl_Latn,Mga Batas ng Pranses,프랑스 법
예납조치,929,tgl_Latn,Pag-aayos ng pag-aalaga,돌봄을 준비하는 방법
예비증권,930,tgl_Latn,Mga reservation,예약
예탁,1281,tgl_Latn,Pag-uutos.,명령.
예탁계좌,931,tgl_Latn,Mga account ng pag-aalaga,돌봄 계좌
예탁대상유가증권,255,tgl_Latn,Mga pasilidad sa pag-iingat.,보호 시설
예탁자,1157,tgl_Latn,Mga tagapagtanggol.,변호인.
예탁자계좌부,491,tgl_Latn,Mga katulong sa accounting.,회계 부속사
예탁자기금,663,tgl_Latn,Mga deposito.,예금지
예탁증명서제도,348,tgl_Latn,Ang mga sertipiko ng kontrata.,계약서 증명서
예탁증서,932,tgl_Latn,Pagpapakita ng utang.,빚을 지는 것
옐로우칩,933,tgl_Latn,Ang mga chip ng Yellowstone,록스톤 칩
오버나이트 repo,154,tgl_Latn,Overnight repo,오버나이트 리포
온라인 리얼타임 시스템,78,tgl_Latn,Online na real-time na sistema,온라인 실시간 시스템
온라인 증권거래,256,tgl_Latn,Online na kalakalan,온라인 거래
온라인 투자은행,257,tgl_Latn,Ang online investment banking,온라인 투자 은행
옵션,1282,tgl_Latn,Mga pagpipilian,선택 사항
옵션가격결정모형,258,tgl_Latn,Mga modelo ng pagpapasya sa presyo ng pagpipilian,옵션 가격 결정 모델
옵션거래,934,tgl_Latn,Mga pagpipilian sa pangangalakal,사업 선택
옵션부사채,664,tgl_Latn,Option Debt,채권 옵션
외국보관기관,492,tgl_Latn,Mga Tagapangasiwa ng Banyagang Bansa,외국의 감독자
외국시장거래,493,tgl_Latn,Mga kalakalan sa ibang bansa,해외 무역
외국인 투자등록번호,155,tgl_Latn,Ang numero ng foreign investment register.,외국 투자 등록번호
외국채,1158,tgl_Latn,Mga utang sa ibang bansa,해외 부채
외국환거래법,494,tgl_Latn,Batas ng Pagbabago,변화의 법칙
외부금융,935,tgl_Latn,Panlabas na Pinansiyal,외환 금융
외수펀드,936,tgl_Latn,Pangkalahatang Pondo,총기금
외평채,1159,tgl_Latn,Ang mga panlabas na kulay,외부 색상
외화증권,937,tgl_Latn,Mga pautang sa pananalapi,금융 대출
외화차입 담보관리제,156,tgl_Latn,Pag-iingat sa mga impormasyong dayuhan.,외국의 정보에 주의를 기울여야 합니다.
외환시장,938,tgl_Latn,Mga merkado ng pera,통화 시장
우량주,1160,tgl_Latn,Magandang araw.,좋은 날.
우리사주조합,495,tgl_Latn,Ang aming mga shareholder.,우리 주주들.
우선주,1161,tgl_Latn,Una sa lahat.,"우선,"
운영위험,939,tgl_Latn,Mga panganib sa pagpapatakbo,운전의 위험성
운영위험,940,tgl_Latn,Mga panganib sa pagpapatakbo,운전의 위험성
워크아웃,941,tgl_Latn,Pag-eehersisyo,운동
원본위험,942,tgl_Latn,Ang orihinal na panganib,원래의 위험
원천과세,943,tgl_Latn,Ang pinagmulan at ang impormasyon,출처와 정보
원천징수,944,tgl_Latn,Ang pinagmulan ng pag-aani,수확의 근원
원화표시채권,496,tgl_Latn,Mga utang sa token ng pera,화폐 토큰의 부채
웹거래시스템,497,tgl_Latn,Mga sistema ng pagbebenta sa web,웹 판매 시스템
위약손해배상공동기금,157,tgl_Latn,Ang Pederal na Pondo para sa Pagbabayad ng Pang-aapi sa Pang-aapi.,탄압보상금.
위임장,1162,tgl_Latn,Pangasiwaan,감독
위임장경쟁,665,tgl_Latn,Paglalaban sa Pangulo,대통령과의 싸움
위탁매매,945,tgl_Latn,Pagbebenta ng trustee,위탁자 판매
위탁수수료,666,tgl_Latn,Mga bayarin sa pagtitiwala,신탁 수수료
위탁자,1163,tgl_Latn,Ang tagapagtanggol.,변호인
위탁자청산서비스,259,tgl_Latn,Mga Serbisyong Paglilinis sa Mga Tagapangalaga,관리자 청소 서비스
위탁증거금,667,tgl_Latn,Mga katiwalaang utang.,신용대출
위탁회사,946,tgl_Latn,Mga kumpanya ng trust,트러스트 회사
위험프리미엄,498,tgl_Latn,Ang risgo premium,위험 프리미엄
유가증권 현송,349,tgl_Latn,Pagpapadala ng warranty,보증서 발송
유가증권,947,tgl_Latn,Mga testamento,유언
유가증권신고서,350,tgl_Latn,Mag-sign up para sa isang pasilidad.,시설에 등록하세요.
유동성,1164,tgl_Latn,Liquidity,유동성
유동성위험,668,tgl_Latn,Panganib sa likididad,유동성 위험
유동화 중개기관,260,tgl_Latn,Ang mga broker ng liquidity,유동성 중개업자
유럽중앙예탁기관협의회,112,tgl_Latn,Ang Konseho ng mga Central Depository ng Europa,유럽 중앙 보관소 협의
유럽중앙은행,499,tgl_Latn,Ang European Central Bank,유럽 중앙은행
유럽통화단위,500,tgl_Latn,Ang European Monetary Union,유럽 통화 연합
유럽통화제도,501,tgl_Latn,Ang European Monetary System ay,유럽 통화 시스템은
유럽형 옵션,502,tgl_Latn,Mga pagpipilian sa Europa,유럽에서의 선택
유로,1283,tgl_Latn,Euro,유로
유로달러,948,tgl_Latn,Euro dolyar,유로 달러
유로머니,949,tgl_Latn,Ang euro.,유로입니다.
유로본드,950,tgl_Latn,Ang Eurobond,유로 채권
유로시장,951,tgl_Latn,Ang merkado ng euro,유로 시장
유로통화,952,tgl_Latn,Pagpapalit ng euro,유로 교환
유보율,1165,tgl_Latn,Mga rate ng pagkamayabong,출산율
유상증자,953,tgl_Latn,Mga saksi.,증인들
유지증거금,669,tgl_Latn,Pananaligang katibayan,믿을 수 있는 증거
유지청구권,670,tgl_Latn,Mga karapatan sa pagpapanatili,보존권
유치권,1166,tgl_Latn,Karapatan,권리
유통시장,954,tgl_Latn,Mga merkado ng pamamahagi,유통 시장
유통DR,955,tgl_Latn,Distribusyon DR,분포 DR
의결권 대리인,351,tgl_Latn,Ang tagapagtanggol ng karapatan sa pagpapasya,자율권 옹호자
의결권 불통일행사,193,tgl_Latn,Ang Pagpapasya sa Pagpapasya,결정의 결정
의결권,1167,tgl_Latn,Karapatang Magpasya,의사결정권
의결권대리행사 권유,158,tgl_Latn,Pinapayagan ang mga tagapagtanggol ng karapatan sa pagpapasya,인권 옹호자들은 스스로 결정할 수 있게 되었습니다
의결권대리행사 권유,159,tgl_Latn,Pinapayagan ang mga tagapagtanggol ng karapatan sa pagpapasya,인권 옹호자들은 스스로 결정할 수 있게 되었습니다
의결권신탁,671,tgl_Latn,Pananampalataya sa Kapangyarihan sa Pagpasya,의사결정 능력에 대한 믿음
의결권주,956,tgl_Latn,Mga may kapangyarihang magpasya,의사결정권을 가진 사람
의결권행사의 제한,194,tgl_Latn,Mga Limitasyon ng mga Nagpapasiya,의사결정자의 한계
의제배당,957,tgl_Latn,Pag-uusap,대화
의제예탁,958,tgl_Latn,Pag-order ng mga bagay,물건을 정리하는 것
이머징 마켓,503,tgl_Latn,Ang Amazing Market,놀라운 시장
이익배당,959,tgl_Latn,Pagbabahagi ng kita,수익을 나누는 것
이익잉여금,672,tgl_Latn,Mga bonus ng kita,소득 보너스
이익잉여금처분계산서,160,tgl_Latn,Ang mga accounting ng mga benepisyo.,이윤 회계
이익준비금,673,tgl_Latn,Pag-iingat ng kita,소득보장
이익참가부사채,352,tgl_Latn,Mga utang sa pakinabang,이익의 부채
이자 계산일수,353,tgl_Latn,Magbayad ng interes.,이자를 지불하세요.
이자락,1168,tgl_Latn,Ang mga ito ay,그들은
이자소득,960,tgl_Latn,Mga kita ng interes,이자 수익
이자율위험,674,tgl_Latn,Ang mga panganib ng interes,관심의 위험
이중과세,961,tgl_Latn,Dalawa at tatlong.,2번과 3번
이중청약,962,tgl_Latn,Dalawang pag-aalis.,두번 출퇴근
이표채,1169,tgl_Latn,Ang mga tanda na ito,이 징후들은
이행보증기관,504,tgl_Latn,Mga Ahente ng Pag-iimbak,저장 기관
익일자금결제,505,tgl_Latn,Isang araw na pagbabayad,하루의 지불금
인덱세이션,675,tgl_Latn,Ang indexation,인덱싱
인덱스펀드,676,tgl_Latn,Ang index fund,지수 펀드
인덴추어,963,tgl_Latn,Ang Indenture.,계약서
인도형 repo,261,tgl_Latn,Repo ng India,인도의 리포
인수,1284,tgl_Latn,Pag-aari,소유물
인수단,1170,tgl_Latn,Ang pag-aari,소유
인터넷 인수업자,262,tgl_Latn,Ang Internet Acquirer,인터넷 구매자
인터페이스,677,tgl_Latn,Ang interface,인터페이스
인트라넷,964,tgl_Latn,Intranet,인터넷
일괄등록,965,tgl_Latn,Talaan ng mga listahan,목록 목록
일괄예탁,966,tgl_Latn,Pag-order ng mga order,주문하는 것
일괄처리방식,506,tgl_Latn,Pag-aayos ng grupo,그룹 조직
일반균형이론,507,tgl_Latn,Ang pangkalahatang teorya ng balanse.,일반 균형 이론
일반담보물,678,tgl_Latn,Pangkaraniwang balita,일반 뉴스
일반사무수탁회사,263,tgl_Latn,Ang General Services Company.,일반 서비스 회사입니다.
일방매매확인,508,tgl_Latn,Pinatunayan ang pagbebenta.,판매는 입증되었습니다.
일방연계방식,509,tgl_Latn,Ito ay isang paraan ng pakikipag-ugnayan.,이것은 의사소통의 수단입니다.
일본증권결제회사,264,tgl_Latn,Hapon Securities Resolution Company,일본 증권 결제 회사
일본증권보관대체기구,161,tgl_Latn,Japanese Securities and Exchange Commission,일본 증권거래위원회
일일정산,967,tgl_Latn,Isang Araw ng Pag-iipon,집합의 날
일일차감,968,tgl_Latn,Araw-araw.,매일 매일
일임매매,969,tgl_Latn,Araw-araw,매일매일
일중대월,970,tgl_Latn,Sa loob ng isang buwan,한 달 안에
임시주주총회,510,tgl_Latn,Ang pansamantalang pulong ng mga shareholder,임시 주주총회
임의준비금,679,tgl_Latn,Ang arbitrary reserve,임의의 자금
임치,1285,tgl_Latn,Impiyerno,지옥
임퓨테이션,680,tgl_Latn,Imputasyon,임푸테이션
잉여금,1171,tgl_Latn,Ang mga surplus,초과물
자기매매,971,tgl_Latn,Pagbebenta ng sarili.,자기 자신을 팔기
자동계좌이체,511,tgl_Latn,Automatic na switch.,자동 스위치
자동교환결제제도,265,tgl_Latn,Ang auto-switch solution ay,자동 스위치 솔루션은
자동명의개서제도,266,tgl_Latn,Ito ay isang auto-nomination system.,이것은 자동 지명 시스템입니다.
자동호가전달시스템,195,tgl_Latn,Automatic na sistema ng pagmamaneho.,자동 운전 시스템
자본금,1172,tgl_Latn,Ang kapital,수도
자본시장,972,tgl_Latn,Ang merkado ng kapital,자본 시장
자본시장선,681,tgl_Latn,Ang mga merkado ng kapital,자본시장
자본이득,973,tgl_Latn,Kapitalikong kita,자본 수익
자본이익계획,512,tgl_Latn,Capital Profit Planning,자본 이익 계획
자본잉여금,682,tgl_Latn,Ang mga kapital na dagdag,추가 자본
자본자산가격결정모형,162,tgl_Latn,Modelo ng pagpapasya sa presyo ng kapital,자본 가격 결정 모델
자본준비금,683,tgl_Latn,Ang kapital na reserba,예비 자본
자사주 취득,513,tgl_Latn,Nakakuha ng kanyang sariling bahagi,자신의 몫을 얻었다
자산담보부증권,354,tgl_Latn,Mga Tuntunin ng Pananampalataya,신앙의 원칙
자산운용회사,514,tgl_Latn,Kumpanya ng asset management,자산 관리 회사
자산의 유동화,355,tgl_Latn,Liquidity ng mga asset,자산의 유동성
자산재평가,684,tgl_Latn,Mga asset assessment,자산 평가
자산주,1173,tgl_Latn,Ang mga may-ari,소유자
자율규제기관,515,tgl_Latn,Ang Autonomous Regulatory Agency,자치 규제 기관
자전거래,974,tgl_Latn,Magbisikleta.,자전거를 타세요.
잔액인수,975,tgl_Latn,Bilang ng mga natitirang halaga,부채의 수
잔존가액,976,tgl_Latn,Mga natitirang halaga,잔액
잠정이체,977,tgl_Latn,Ang pag-lock.,잠금.
장기채,1174,tgl_Latn,Ang pangmatagalang utang,장기적인 빚
장내결제,978,tgl_Latn,Mga solusyon sa panloob,내부적인 해결책
장외거래,979,tgl_Latn,Ang panlabas na kalakalan,대외 무역
장외결제,980,tgl_Latn,Mga panlabas na solusyon,외적인 해결책
장외시장,981,tgl_Latn,Ang outdoor market.,야외 시장.
재담보,1175,tgl_Latn,Mag-usap muli.,다시 얘기해보세요.
재발행,1176,tgl_Latn,Pag-reboot,리부팅
재정가격결정이론,267,tgl_Latn,Ang mga desisyon sa presyo ng pananalapi ay,금융 가격 결정은
재투자수익률,516,tgl_Latn,Ang rate ng pagbabalik ng puhunan,투자 수익률
재투자수익률,517,tgl_Latn,Ang rate ng pagbabalik ng puhunan,투자 수익률
재투자위험,685,tgl_Latn,Ang panganib ng muling pamumuhunan,재투자 위험
저당권,1177,tgl_Latn,Karapatan,권리
저당대출담보부채권,196,tgl_Latn,Ang mga utang sa pag-aalis ng mga tao,사람들이 떠나는 빚
저당대출원리금이체채권,113,tgl_Latn,Ang mga ito ay ang mga ito ay ang mga ito ay ang mga ito,그들은 그들은 그들은 그들은 그들은 그들은
적격증권,982,tgl_Latn,Mga sertipiko ng kakayahan,자격증
전량결제,983,tgl_Latn,Pag-aalis ng kuryente,전력 차단
전미증권업협회,356,tgl_Latn,Ang PBS ay isang korporasyon ng securities.,PBS는 증권 회사입니다.
전업주의,984,tgl_Latn,Ang mga full-time worker,풀 타임 노동자
전자공시제도,518,tgl_Latn,Ang mga elektronikong pampublikong sistema,전자 공공 시스템
전자매매확인,519,tgl_Latn,Nakumpirma ang pagbebenta.,판매가 확정되었습니다.
전자자금이체제도,268,tgl_Latn,Ang sistema ng e-money ay,전자 화폐 시스템은
전자증권,985,tgl_Latn,E-ticket,전자 티켓
전환사채,986,tgl_Latn,Mga kondisyon ng paglipat,이주 조건
전환신주이자,520,tgl_Latn,Siya ay isang transformer.,그는 트랜스포머입니다.
전환주식,987,tgl_Latn,Pagbabago ng stock,재고의 변화
전환청구권,686,tgl_Latn,Mga karapatan sa paglipat,이동권
점두매매,988,tgl_Latn,Ang pag-aabang.,의심입니다.
점유,1286,tgl_Latn,Pag-aari,소유물
점유개정형 repo,163,tgl_Latn,Repo ng pag-aari,재산을 매각
정시상환,989,tgl_Latn,Pagbabago ng oras.,날씨가 바뀌고 있어요
정크본드,990,tgl_Latn,Ang Junk Bond.,Junk Bond 입니다.
제3시장,991,tgl_Latn,Ang ikatlong merkado.,세 번째 시장입니다.
제4시장,992,tgl_Latn,Ang ikaapat na merkado.,네 번째 시장입니다.
제권판결,993,tgl_Latn,Ang Paghatol ng Karapatan,정의로운 심판
제로베타 포트폴리오,164,tgl_Latn,Ang Jerobeta Portfolio,제로베타 포트폴리오
제로쿠폰채,687,tgl_Latn,Walang kupon.,쿠폰은 없습니다.
조건부보관계좌,357,tgl_Latn,Mga account ng kondisyunal na pangangalaga,조건부 관리 계좌
종업원지주제도,358,tgl_Latn,Ang sistema ng suporta sa empleyado.,직원 지원 시스템입니다.
종합주가지수,521,tgl_Latn,Ang kabuuan ng mga factor.,요인의 총합입니다.
주가수익비율,522,tgl_Latn,Mga rate ng kita sa mga shareholder,주주들의 수익률
주가이동평균선,359,tgl_Latn,Ang timog-kanlurang equator,남서쪽 적도
주가지수,994,tgl_Latn,Pinakamainam.,최고입니다.
