ko_term,lang,term_text,back_translation_ko,similarity,len_ratio,is_short,is_dup,suspicion_score,reasons
기채시장,mya_Mymr,ချေးငွေစျေးကွက်,채권 시장,0.667,1.25,False,False,0,
기채시장,tgl_Latn,Mercado ng utang,부채 시장,0.667,1.25,False,False,0,
기초자산,vie_Latn,Tài sản cơ sở,기본 자산,0.667,1.25,False,False,0,
기초자산,ind_Latn,Aset dasar,기본 자산,0.667,1.25,False,False,0,
기초자산,tha_Thai,สินทรัพย์พื้นฐาน,기본 자산,0.667,1.25,False,False,0,
기초자산,mya_Mymr,အခြေခံ အရင်းအမြစ်,기초자원,0.75,1.0,False,False,0,
기회비용,vie_Latn,Chi phí cơ hội,기회비용,1.0,1.0,False,False,0,
기회비용,mya_Mymr,အခွင့်အလမ်း ကုန်ကျစရိတ်,기회 비용은,0.8,1.5,False,False,0,
기회비용,tgl_Latn,Mga gastos ng pagkakataon,기회비용,1.0,1.0,False,False,0,
나스닥,vie_Latn,Nasdaq,나스닥,1.0,1.0,False,False,0,
나스닥,ind_Latn,Nasdaq,나스닥,1.0,1.0,False,False,0,
나스닥,tha_Thai,แนสแด็ก,나스닥,1.0,1.0,False,False,0,
나스닥,mya_Mymr,Nasdaq ပါ။,나스닥입니다.,0.6,2.33,False,False,0,
나스닥,tgl_Latn,Nasdaq,나스닥,1.0,1.0,False,False,0,
내부결제,vie_Latn,Thanh toán nội bộ,내부 결제,0.889,1.25,False,False,0,
내부결제,ind_Latn,Pembayaran internal,내부 결제,0.889,1.25,False,False,0,
내부결제,tgl_Latn,Mga panloob na solusyon,내부적인 해결책,0.5,2.0,False,False,0,
내부금융,ind_Latn,Pembiayaan Internal,내부 자금,0.667,1.25,False,False,0,
내부금융,tha_Thai,การจัดหาเงินทุนภายใน,내부 자금 조달,0.5,2.0,False,False,0,
내부수익률,vie_Latn,Tỷ suất sinh lời nội bộ,내부 수익률,0.909,1.2,False,False,0,
내부수익률,ind_Latn,Tingkat Pengembalian Internal,내부 수익률,0.909,1.2,False,False,0,
내부수익률,tha_Thai,อัตราผลตอบแทนภายใน,내적 수익률,0.727,1.2,False,False,0,
내부수익률,mya_Mymr,ပြည်တွင်း အမြတ်နှုန်း,국내 수익률,0.727,1.2,False,False,0,
내부자거래,vie_Latn,Giao dịch nội gián,내부 거래,0.8,1.0,False,False,0,
내부자거래,ind_Latn,Transaksi orang dalam,내부 거래,0.8,1.0,False,False,0,
내부자거래,tha_Thai,การซื้อขายข้อมูลภายใน,내부 정보 거래,0.615,1.6,False,False,0,
내재가치,vie_Latn,Giá trị nội tại,내재적 가치,0.8,1.5,False,False,0,
내재가치,ind_Latn,Nilai intrinsik,내재적 가치,0.8,1.5,False,False,0,
내재가치,tha_Thai,มูลค่าภายใน,내적 가치,0.667,1.25,False,False,0,
내재가치,mya_Mymr,ကိုယ်တွင်းတန်ဖိုး,내면의 가치,0.6,1.5,False,False,0,
누적적 우선주,vie_Latn,Cổ phiếu ưu đãi tích lũy,누적 증권,0.5,0.71,False,False,0,
누적적 우선주,ind_Latn,Saham preferen kumulatif,누적 선호 주식,0.667,1.14,False,False,0,
누적적 우선주,tha_Thai,หุ้นสิทธิพิเศษแบบสะสม,누적 특권 주식,0.533,1.14,False,False,0,
누적투표제,vie_Latn,Hệ thống bỏ phiếu tích lũy,누적 투표 시스템,0.571,1.8,False,False,0,
누적투표제,ind_Latn,Sistem Pemungutan Suara Kumulatif,누적 투표 시스템,0.571,1.8,False,False,0,
누적투표제,tha_Thai,ระบบการลงคะแนนแบบสะสม,누적 투표 시스템,0.571,1.8,False,False,0,
뉴라운드,vie_Latn,New Round,뉴 라운드,0.889,1.25,False,False,0,
뉴라운드,ind_Latn,Putaran Baru,새로운 라운드,0.545,1.75,False,False,0,
뉴라운드,mya_Mymr,နယူးရော့ဒ်,뉴로드,0.571,0.75,False,False,0,
뉴욕증권거래소,vie_Latn,Sàn Giao dịch Chứng khoán New York,뉴욕 증권거래소,0.933,1.14,False,False,0,
뉴욕증권거래소,ind_Latn,Bursa Efek New York,뉴욕 증권거래소,0.933,1.14,False,False,0,
뉴욕증권거래소,tha_Thai,ตลาดหลักทรัพย์นิวยอร์ก,뉴욕 증권 거래소,0.875,1.29,False,False,0,
뉴욕증권거래소,mya_Mymr,နယူးယောက် စတော့အိတ်ချိန်း,뉴욕 증권거래소에서,0.824,1.43,False,False,0,
뉴욕증권거래소,tgl_Latn,Ang New York Stock Exchange.,뉴욕 증권거래소,0.933,1.14,False,False,0,
니케이 평균지수,vie_Latn,Chỉ số trung bình Nikkei,니케이 평균 지수,0.941,1.12,False,False,0,
니케이 평균지수,ind_Latn,Indeks Nikkei,니케이 지수,0.857,0.75,False,False,0,
다자간 차감,ind_Latn,Pengurangan multilateral,다자간 감축,0.833,1.0,False,False,0,
단기금융시장,vie_Latn,Thị trường tài chính ngắn hạn,단기 금융 시장,0.857,1.33,False,False,0,
단기금융시장,ind_Latn,Pasar Keuangan Jangka Pendek,단기 금융시장,0.923,1.17,False,False,0,
단기금융시장,tha_Thai,ตลาดเงินระยะสั้น,단기 금융시장,0.923,1.17,False,False,0,
단기금융시장,mya_Mymr,ရေတို ငွေကြေးစျေးကွက်ပါ။,단기 금융 시장입니다.,0.667,2.0,False,False,0,
단기금융시장,tgl_Latn,Ang mga short term na merkado ng pananalapi,단기 금융시장,0.923,1.17,False,False,0,
단기금융시장 상호기금,vie_Latn,Quỹ tương hỗ thị trường tài chính ngắn hạn,단기 금융시장 상호펀드,0.783,1.09,False,False,0,
단기금융시장 상호기금,ind_Latn,Dana Bersama Pasar Keuangan Jangka Pendek,단기 금융시장 공동펀드,0.609,1.09,False,False,0,
단기금융시장 상호기금,mya_Mymr,ရေတို ငွေကြေး စျေးကွက် ရင်းနှီးမြှုပ်နှံမှု,단기 금융시장 투자,0.667,0.91,False,False,0,
단기금융시장 상호기금,tgl_Latn,Panandaliang pinansiyal na merkado,단기 금융 시장,0.632,0.73,False,False,0,
단기채,vie_Latn,Trái phiếu ngắn hạn,단기 채권,0.75,1.67,False,False,0,
단기채,ind_Latn,Obligasi jangka pendek,단기 채권,0.75,1.67,False,False,0,
단기채,tha_Thai,พันธบัตรระยะสั้น,단기채권,0.857,1.33,False,False,0,
단독주주권,vie_Latn,Quyền của cổ đông duy nhất,유일한 주주권,0.5,1.4,False,False,0,
단독주주권,ind_Latn,Hak Pemegang Saham Tunggal,유일한 주주권,0.5,1.4,False,False,0,
단독주주권,tha_Thai,สิทธิของผู้ถือหุ้นรายเดียว,주주들의 권리,0.5,1.4,False,False,0,
단순주가지수,vie_Latn,Chỉ số chứng khoán đơn giản,간단한 주식 지수,0.533,1.5,False,False,0,
단순주가지수,ind_Latn,Indeks Saham Sederhana,단순한 주식 지수,0.667,1.5,False,False,0,
단일지수모형,vie_Latn,Mô hình chỉ số đơn,단일 지수 모델,0.714,1.33,False,False,0,
담보거래,ind_Latn,Transaksi dengan jaminan,보증된 거래,0.6,1.5,False,False,0,
담보물,ind_Latn,Barang jaminan,담보물,1.0,1.0,False,False,0,
담보유가증권,vie_Latn,Chứng khoán đảm bảo,담보증권,0.8,0.67,False,False,0,
담보유가증권,ind_Latn,Surat berharga yang dijadikan jaminan,담보증권,0.8,0.67,False,False,0,
담보유지비율,ind_Latn,Rasio Pemeliharaan Jaminan,보증 유지 비율,0.714,1.33,False,False,0,
당일결제거래,vie_Latn,Giao dịch thanh toán trong ngày,당일 결제 거래,0.857,1.33,False,False,0,
당일결제거래,tha_Thai,ธุรกรรมชำระเงินในวันเดียวกัน,동일 결제 거래,0.714,1.33,False,False,0,
당일자금,vie_Latn,Tiền mặt trong ngày,당일 현금,0.667,1.25,False,False,0,
대금지급보증시스템,vie_Latn,Hệ thống bảo lãnh thanh toán,결제 보증 시스템,0.556,1.0,False,False,0,
대금지급보증시스템,ind_Latn,Sistem Jaminan Pembayaran,결제 보증 시스템,0.556,1.0,False,False,0,
대금지급보증시스템,tha_Thai,ระบบรับประกันการชำระเงิน,결제 보증 시스템,0.556,1.0,False,False,0,
대금지급보증시스템,tgl_Latn,Ang sistema ng garantiya sa pagbabayad ng utang,대출 보증 시스템,0.667,1.0,False,False,0,
대기시스템,vie_Latn,Hệ thống xử lý không khí,공기 처리 시스템,0.571,1.8,False,False,0,
대기시스템,ind_Latn,Sistem Pemantauan,감시 시스템,0.545,1.2,False,False,0,
대기시스템,tha_Thai,ระบบจัดการอากาศ,공기 관리 시스템,0.571,1.8,False,False,0,
대기시스템,mya_Mymr,လေထုစနစ်,공기 시스템,0.727,1.2,False,False,0,
대기시스템,tgl_Latn,Ang sistema ng hangin,공기 시스템,0.727,1.2,False,False,0,
대량주식소유의 제한,vie_Latn,Hạn chế sở hữu cổ phần với số lượng lớn,대용량의 주식을 소유하는 것을 제한합니다,0.562,2.2,False,False,0,
대량주식소유의 제한,ind_Latn,Pembatasan Kepemilikan Saham dalam Jumlah Besar,대규모 주식 소유에 대한 제한,0.615,1.6,False,False,0,
대량주식소유의 제한,mya_Mymr,အစုရှယ်ယာ ပိုင်ဆိုင်မှု ကန့်သတ်ချက်,주식 소유의 제한,0.842,0.9,False,False,0,
대량주식소유의 제한,tgl_Latn,Ang mga limitasyon ng malaking pagmamay-ari,대규모 소유의 한계,0.6,1.0,False,False,0,
대용가격,vie_Latn,Giá thay thế,대안 가격,0.667,1.25,False,False,0,
대용가격,ind_Latn,Harga pengganti,대체 가격,0.667,1.25,False,False,0,
대용가격,tha_Thai,ราคาทดแทน,그 대가,0.5,1.0,False,False,0,
대용증거금 필요액,tgl_Latn,Ang halaga na kailangan para sa mga gagamitin,용품에 필요한 금액,0.526,1.11,False,False,0,
대용증권,vie_Latn,Chứng khoán thay thế,대체 증권,0.667,1.25,False,False,0,
대용증권,ind_Latn,Surat berharga pengganti,대리증권,0.75,1.0,False,False,0,
대주비율,ind_Latn,Rasio utang terhadap ekuitas,부채 대 주식 비율,0.571,2.5,False,False,0,
대주비율,tha_Thai,อัตราส่วนหนี้ต่อทุน,융자비율,0.5,1.0,False,False,0,
대주주,ind_Latn,Pemegang saham mayoritas,대다수 주주,0.667,2.0,False,False,0,
대주주,tha_Thai,ผู้ถือหุ้นหลัก,주요 주주,0.5,1.67,False,False,0,
대차수수료,tha_Thai,ค่าธรรมเนียมสินเชื่อ,대출 수수료,0.727,1.2,False,False,0,
대체거래시스템,vie_Latn,Hệ thống giao dịch thay thế,대체 거래 시스템,0.875,1.29,False,False,0,
대체거래시스템,ind_Latn,Sistem Perdagangan Alternatif,대체 무역 시스템,0.625,1.29,False,False,0,
대체거래시스템,tha_Thai,ระบบซื้อขายทางเลือก,대안 매매 시스템,0.5,1.29,False,False,0,
대체거래시스템,mya_Mymr,အစားထိုးတဲ့ ကုန်သွယ်ရေး စနစ်ပါ။,대체 무역 시스템입니다.,0.5,1.86,False,False,0,
대체거래시스템,tgl_Latn,Ang mga alternatibong sistema ng kalakalan,대안적인 거래 시스템,0.667,1.57,False,False,0,
대체결제제도,vie_Latn,Hệ thống thanh toán thay thế,대체 결제 시스템,0.533,1.5,False,False,0,
대체물/대체성,vie_Latn,Chất thay thế/Khả năng thay thế,대체물질/반응 가능성,0.556,1.57,False,False,0,
대체물/대체성,ind_Latn,Substitusi/Substitusiabilitas,대체성,0.6,0.43,False,False,0,
대체물/대체성,tgl_Latn,Mga kapalit / kapalit,대체물 / 대체물,0.75,1.29,False,False,0,
대체비용위험,vie_Latn,Rủi ro chi phí thay thế,대체 비용의 위험,0.8,1.5,False,False,0,
대체비용위험,ind_Latn,Risiko Biaya Pengganti,대체 비용,0.727,0.83,False,False,0,
대체비용위험,tha_Thai,ความเสี่ยงด้านต้นทุนการทดแทน,대체 비용의 위험성,0.75,1.67,False,False,0,
대체비용위험,mya_Mymr,အစားထိုးတဲ့ ကုန်ကျစရိတ် အန္တရာယ်,대체비용의 위험성,0.8,1.5,False,False,0,
대표소송,vie_Latn,Vụ kiện đại diện,대리소송,0.75,1.0,False,False,0,
대표채권,vie_Latn,Trái phiếu đại diện,대표적인 채권,0.727,1.75,False,False,0,
대표채권,tgl_Latn,Ang mga utang na kinakatawan,대표적인 부채,0.545,1.75,False,False,0,
데드크로스,vie_Latn,Dead Cross,데드 크로스,0.909,1.2,False,False,0,
데드크로스,ind_Latn,Dead Cross,데드 크로스,0.909,1.2,False,False,0,
데드크로스,tha_Thai,เดด ครอส,데드 크로스,0.909,1.2,False,False,0,
데드크로스,mya_Mymr,Deadcross ပါ။,데드크로스입니다.,0.714,1.8,False,False,0,
데드크로스,tgl_Latn,Ang Deadcross.,데드크로스,1.0,1.0,False,False,0,
독일증권시장의 주가지수,vie_Latn,Chỉ số chứng khoán của thị trường chứng khoán Đức,독일 증권 시장의 증권 지수,0.741,1.25,False,False,0,
독일증권시장의 주가지수,ind_Latn,Indeks saham pasar sekuritas Jerman,독일 증권 시장 주식 지수,0.769,1.17,False,False,0,
독일증권시장의 주가지수,tha_Thai,ดัชนีตลาดหุ้นของตลาดหุ้นเยอรมัน,독일 주식 시장의 지표,0.583,1.0,False,False,0,
독일증권시장의 주가지수,mya_Mymr,ဂျာမန် စတော့စျေးကွက်ရဲ့ ရှယ်ယာရှင်တွေ,독일 주식 시장의 주주들은,0.538,1.17,False,False,0,
동증주가지수,vie_Latn,Chỉ số chứng khoán Dongjeong,동경 증권 지수,0.571,1.33,False,False,0,
동증주가지수,ind_Latn,Indeks Saham Dongjeung,동전 주식 지수,0.571,1.33,False,False,0,
등가수익률,vie_Latn,Tỷ suất sinh lời tương đương,동등한 수익률,0.667,1.4,False,False,0,
등가수익률,ind_Latn,Tingkat Pengembalian Setara,동등한 수익률,0.667,1.4,False,False,0,
등록기관,vie_Latn,Cơ quan đăng ký,등록 기관,0.889,1.25,False,False,0,
등록기관,ind_Latn,Lembaga Pendaftaran,등록 기관,0.889,1.25,False,False,0,
등록기관,tgl_Latn,Mga ahensya ng rehistro,등록 기관,0.889,1.25,False,False,0,
등록대리인,vie_Latn,Đại diện đăng ký,등록 대리인,0.909,1.2,False,False,0,
등록대리인,tha_Thai,ตัวแทนจดทะเบียน,등록 대리인,0.909,1.2,False,False,0,
등록법인,ind_Latn,Badan Hukum yang Terdaftar,등록된 법인,0.8,1.5,False,False,0,
등록법인,mya_Mymr,မှတ်ပုံတင် ဥပဒေ။,등록법입니다.,0.545,1.75,False,False,0,
등록법인,tgl_Latn,Mga batas ng pagpaparehistro,등록법,0.857,0.75,False,False,0,
등록질,vie_Latn,Câu hỏi đã đăng ký,등록된 질문,0.667,2.0,False,False,0,
등록질,ind_Latn,Pertanyaan pendaftaran,등록문제,0.571,1.33,False,False,0,
등록질,tha_Thai,คำถามเกี่ยวกับการลงทะเบียน,등록에 대한 질문,0.5,3.0,False,False,0,
등록질,mya_Mymr,မှတ်ပုံတင်ခြင်း,등록,0.8,0.67,False,False,0,
등록질,tgl_Latn,Pagpaparehistro,등록,0.8,0.67,False,False,0,
등록채권,vie_Latn,Khoản nợ đã đăng ký,등록된 채권,0.8,1.5,False,False,0,
등록채권,ind_Latn,Hutang yang terdaftar,등록된 부채,0.6,1.5,False,False,0,
"등록필증, 등록필통지서",vie_Latn,"Giấy chứng nhận đăng ký, Thông báo đăng ký","등록 증명서, 등록 통지",0.72,1.08,False,False,0,
"등록필증, 등록필통지서",ind_Latn,"Sertifikat Pendaftaran, Surat Pemberitahuan Pendaftaran","등록 증명서, 등록신고서",0.64,1.08,False,False,0,
"등록필증, 등록필통지서",tha_Thai,"ใบรับรองการจดทะเบียน, ประกาศการจดทะเบียน","등록증, 등록신고",0.667,0.75,False,False,0,
"등록필증, 등록필통지서",mya_Mymr,မှတ်ပုံတင်လက်မှတ်၊ မှတ်ပုံတင်လက်မှတ်။,"주민등록증, 주민등록증",0.583,1.0,False,False,0,
